Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
FATE,"Fate Therapeutics, Inc.",3.55,$146.98M,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/fate
FBSS,"Fauquier Bankshares, Inc.",18.6,$70.11M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbss
FNHC,Federated National Holding Company,16.22,$224.46M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/fnhc
FHCO,Female Health Company (The),1.1518,$36.1M,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/fhco
FENX,"Fenix Parts, Inc.",1.41,$28.4M,2015,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/fenx
GSM,Ferroglobe PLC,10.835,$1.86B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/gsm
FCSC,Fibrocell Science Inc,2.21,$32.48M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fcsc
FGEN,"FibroGen, Inc",27.775,$1.94B,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fgen
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,248.6,$820.38M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oneq
LION,Fidelity Southern Corporation,21.83,$575.57M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lion
FDUS,Fidus Investment Corporation,17.2,$386.27M,2011,n/a,n/a,http://www.nasdaq.com/symbol/fdus
FRGI,"Fiesta Restaurant Group, Inc.",22.5,$608.93M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/frgi
FSAM,Fifth Street Asset Management Inc.,3.85,$191.97M,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/fsam
FSC,Fifth Street Finance Corp.,4.12,$580.76M,2008,n/a,n/a,http://www.nasdaq.com/symbol/fsc
FSCFL,Fifth Street Finance Corp.,25.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fscfl
FSFR,Fifth Street Senior Floating Rate Corp.,7.8,$229.84M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsfr
FITB,Fifth Third Bancorp,23.62,$17.72B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitb
FITBI,Fifth Third Bancorp,29.28,$527.04M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitbi
FNGN,"Financial Engines, Inc.",39.375,$2.48B,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/fngn
FISI,"Financial Institutions, Inc.",30.7,$446.45M,1999,Finance,Major Banks,http://www.nasdaq.com/symbol/fisi
FNSR,Finisar Corporation,25.49,$2.84B,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/fnsr
FNJN,"Finjan Holdings, Inc.",2.98,$69.05M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/fnjn
FNTE,FinTech Acquisition Corp. II,9.85,$235.35M,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fnte
FNTEU,FinTech Acquisition Corp. II,10.4492,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fnteu
FNTEW,FinTech Acquisition Corp. II,1.25,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fntew
FEYE,"FireEye, Inc.",15.415,$2.75B,2013,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/feye
FBNC,First Bancorp,28.79,$710.11M,1987,Finance,Major Banks,http://www.nasdaq.com/symbol/fbnc
FNLC,"First Bancorp, Inc (ME)",25.84,$279.52M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnlc
FRBA,First Bank,11.4,$130.72M,2013,n/a,n/a,http://www.nasdaq.com/symbol/frba
BUSE,First Busey Corporation,28.91,$1.11B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/buse
FBIZ,"First Business Financial Services, Inc.",23.01,$200.61M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbiz
FCAP,"First Capital, Inc.",31.4,$104.8M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fcap
FCFS,"First Cash, Inc.",54.3,$2.62B,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs
FCNCA,"First Citizens BancShares, Inc.",341.14,$4.1B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcnca
FCBC,"First Community Bancshares, Inc.",25.97,$441.75M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcbc
FCCO,First Community Corporation,21.85,$146.33M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcco
FCFP,"First Community Financial Partners, Inc.",12.675,$225.8M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcfp
FBNK,"First Connecticut Bancorp, Inc.",25.9,$412.44M,2011,Finance,Banks,http://www.nasdaq.com/symbol/fbnk
FDEF,First Defiance Financial Corp.,54.22,$550.11M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fdef
FFBC,First Financial Bancorp.,25.4,$1.58B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbc
FFBCW,First Financial Bancorp.,17.469,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbcw
FFIN,"First Financial Bankshares, Inc.",39.2,$2.59B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffin
THFF,First Financial Corporation Indiana,46.45,$567.79M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/thff
FFNW,"First Financial Northwest, Inc.",16.35,$180.44M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffnw
FFWM,First Foundation Inc.,16.01,$533.81M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffwm
FGBI,"First Guaranty Bancshares, Inc.",26.67,$202.94M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fgbi
FHB,"First Hawaiian, Inc.",27.94,$3.9B,2016,Finance,Major Banks,http://www.nasdaq.com/symbol/fhb
INBK,First Internet Bancorp,25.95,$168.61M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbk
INBKL,First Internet Bancorp,25.4992,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbkl
FIBK,"First Interstate BancSystem, Inc.",36.3,$1.64B,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/fibk
FRME,First Merchants Corporation,40.2,$1.65B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frme
FMBH,"First Mid-Illinois Bancshares, Inc.",33.3,$415.88M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbh
FMBI,"First Midwest Bancorp, Inc.",22.665,$2.55B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbi
FNWB,First Northwest Bancorp,16.68,$201.46M,2015,Finance,Banks,http://www.nasdaq.com/symbol/fnwb
FSFG,"First Savings Financial Group, Inc.",50.1899,$112.55M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fsfg
FSLR,"First Solar, Inc.",38.32,$4B,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/fslr
FSBK,First South Bancorp Inc,14.67,$139.38M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fsbk
FAAR,First Trust Alternative Absolute Return Strategy ETF,29.99,$4.5M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/faar
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,33.25,$43.23M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpa
BICK,First Trust BICK Index Fund,26.0799,$156.48M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bick
FBZ,First Trust Brazil AlphaDEX Fund,14.45,$168.34M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fbz
FCAN,First Trust Canada AlphaDEX Fund,22.55,$6.77M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcan
FTCS,First Trust Capital Strength ETF,46.475,$427.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftcs
FCEF,First Trust CEF Income Opportunity ETF,21.57,$28.15M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcef
FCA,First Trust China AlphaDEX Fund,23.3485,$4.67M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fca
SKYY,First Trust Cloud Computing ETF,40.44,$899.79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skyy
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,56.44,$299.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdt
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,38.0775,$7.62M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdts
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,23.4152,$320.79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fvc
FV,First Trust Dorsey Wright Focus 5 ETF,25.095,$2.5B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fv
IFV,First Trust Dorsey Wright International Focus 5 ETF,20.04,$657.31M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifv
FEM,First Trust Emerging Markets AlphaDEX Fund,23.21,$276.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fem
FEMB,First Trust Emerging Markets Local Currency Bond ETF,43.37,$39.03M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/femb
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,36.6457,$186.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fems
FTSM,First Trust Enhanced Short Maturity ETF,59.9897,$887.83M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsm
FEP,First Trust Europe AlphaDEX Fund,35.89,$410.94M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fep
FEUZ,First Trust Eurozone AlphaDEX ETF,40.18,$10.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/feuz
FGM,First Trust Germany AlphaDEX Fund,44.53,$182.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fgm
FTGC,First Trust Global Tactical Commodity Strategy Fund,19.98,$152.91M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftgc
FTHI,First Trust High Income ETF,21.6567,$48.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fthi
HYLS,First Trust High Yield Long/Short ETF,49.49,$1.22B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyls
FHK,First Trust Hong Kong AlphaDEX Fund,38.86,$7.77M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fhk
FTAG,First Trust Indxx Global Agriculture ETF,25.75,$7.47M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftag
FTRI,First Trust Indxx Global Natural Resources Income ETF,11.27,$9.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftri
FPXI,First Trust International IPO ETF,31.9,$1.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpxi
YDIV,First Trust International Multi-Asset Diversified Income Index,17.8836,$9.84M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ydiv
FJP,First Trust Japan AlphaDEX Fund,53.49,$58.84M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fjp
FEX,First Trust Large Cap Core AlphaDEX Fund,53.42,$1.66B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fex
FTC,First Trust Large Cap Growth AlphaDEX Fund,55.3,$652.54M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftc
FTA,First Trust Large Cap Value AlphaDEX Fund,50.27,$1.04B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fta
FLN,First Trust Latin America AlphaDEX Fund,19.67,$38.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fln
FTLB,First Trust Low Beta Income ETF,21.518,$5.38M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftlb
LMBS,First Trust Low Duration Opportunities ETF,52.27,$582.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmbs
FMB,First Trust Managed Municipal ETF,53.03,$137.88M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmb
FMK,First Trust Mega Cap AlphaDEX Fund,29.74,$14.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmk
FNX,First Trust Mid Cap Core AlphaDEX Fund,59.12,$703.53M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnx
FNY,First Trust Mid Cap Growth AlphaDEX Fund,34.65,$93.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fny
FNK,First Trust Mid Cap Value AlphaDEX Fund,33.1,$56.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnk
FAD,First Trust Multi Cap Growth AlphaDEX Fund,58.4,$99.28M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fad
FAB,First Trust Multi Cap Value AlphaDEX Fund,52.03,$109.26M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fab
MDIV,First Trust Multi-Asset Diversified Income Index Fund,19.4352,$885.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdiv
MCEF,First Trust Municipal CEF Income Opportunity ETF,19.01,$12.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcef
QABA,First Trust NASDAQ ABA Community Bank Index Fund,48.74,$385.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qaba
FTXO,First Trust Nasdaq Bank ETF,24.95,$985.53M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxo
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,17.77,$61.31M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qcln
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,44.4592,$22.23M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grid
CIBR,First Trust NASDAQ Cybersecurity ETF,22.27,$252.76M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cibr
FTXG,First Trust Nasdaq Food & Beverage ETF,20.8152,$6.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxg
CARZ,First Trust NASDAQ Global Auto Index Fund,37.5658,$18.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/carz
FTXN,First Trust Nasdaq Oil & Gas ETF,18.01,$2.7M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxn
FTXH,First Trust Nasdaq Pharmaceuticals ETF,20.14,$2.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxh
FTXD,First Trust Nasdaq Retail ETF,19.603,$1.96M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxd
FTXL,First Trust Nasdaq Semiconductor ETF,26.53,$21.22M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxl
FONE,First Trust NASDAQ Smartphone Index Fund,50.2284,$15.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fone
TDIV,First Trust NASDAQ Technology Dividend Index Fund,32.58,$733.21M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdiv
FTXR,First Trust Nasdaq Transportation ETF,24.085,$2.41M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxr
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,55.03,$566.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqew
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,47.04,$103.49M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqxt
QTEC,First Trust NASDAQ-100- Technology Index Fund,65.67,$2.18B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qtec
AIRR,First Trust RBA American Industrial Renaissance ETF,23.49,$189.09M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/airr
QINC,First Trust RBA Quality Income ETF,24.0901,$27.7M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qinc
RDVY,First Trust Rising Dividend Achievers ETF,27.05,$197.47M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rdvy
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,56.77,$14.19M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfap
RFDI,First Trust RiverFront Dynamic Developed International ETF,61.3,$171.64M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfdi
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,63.2899,$31.65M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfem
RFEU,First Trust RiverFront Dynamic Europe ETF,62.9,$50.32M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfeu
FTSL,First Trust Senior Loan Fund ETF,48.5798,$1.28B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsl
FYX,First Trust Small Cap Core AlphaDEX Fund,55.02,$486.93M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyx
FYC,First Trust Small Cap Growth AlphaDEX Fund,37.9,$104.23M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyc
FYT,First Trust Small Cap Value AlphaDEX Fund,33.8805,$64.37M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyt
FKO,First Trust South Korea AlphaDEX Fund,27.31,$5.46M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fko
FCVT,First Trust SSI Strategic Convertible Securities ETF,27.7417,$36.06M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcvt
FDIV,First Trust Strategic Income ETF,51.0401,$102.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdiv
FSZ,First Trust Switzerland AlphaDEX Fund,50.62,$194.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsz
FTW,First Trust Taiwan AlphaDEX Fund,35.19,$3.52M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftw
FIXD,First Trust TCW Opportunistic Fixed Income ETF,51.01,$51.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fixd
TUSA,First Trust Total US Market AlphaDEX ETF,29.7098,$10.4M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tusa
FKU,First Trust United Kingdom AlphaDEX Fund,37.6,$28.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fku
FUNC,First United Corporation,14.95,$105.44M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/func
FUSB,"First US Bancshares, Inc.",11.26,$68.18M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fusb
SVVC,"Firsthand Technology Value Fund, Inc.",8.5,$63.16M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svvc
FSV,FirstService Corporation,64.32,$2.22B,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/fsv
FISV,"Fiserv, Inc.",125.58,$26.67B,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/fisv
FIVE,"Five Below, Inc.",52.21,$2.88B,2012,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/five
FPRX,"Five Prime Therapeutics, Inc.",29.51,$849.47M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fprx
FVE,Five Star Senior Living Inc.,1.8,$89.99M,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/fve
FIVN,"Five9, Inc.",24.32,$1.32B,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/fivn
FLEX,Flex Ltd.,17.605,$9.33B,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/flex
FLKS,"Flex Pharma, Inc.",3.46,$62.18M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flks
FLXN,"Flexion Therapeutics, Inc.",17.49,$555.44M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flxn
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,51.04,$40.83M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skor
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,52.88,$13.22M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lkor
MBSD,FlexShares Disciplined Duration MBS Index Fund,24.15,$36.23M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbsd
ASET,FlexShares Real Assets Allocation Index Fund,27.77,$3.47M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aset
ESGG,FlexShares STOXX Global ESG Impact Index Fund,87.47,$8.75M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esgg
ESG,FlexShares STOXX US ESG Impact Index Fund,57.0597,$8.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esg
QLC,FlexShares US Quality Large Cap Index Fund,29.8011,$25.33M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qlc
FPAY,"FlexShopper, Inc.",4.21,$22.26M,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/fpay
FLXS,"Flexsteel Industries, Inc.",52.34,$409.05M,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/flxs
FLIR,"FLIR Systems, Inc.",38.66,$5.28B,1993,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flir
FLDM,Fluidigm Corporation,4.85,$142.08M,2011,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/fldm
FFIC,Flushing Financial Corporation,28.36,$817.08M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffic
FNBG,FNB Bancorp,28.85,$211.15M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnbg
FOMX,Foamix Pharmaceuticals Ltd.,4.7,$174.95M,2014,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/fomx
FOGO,"Fogo de Chao, Inc.",13.95,$393.57M,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/fogo
FONR,Fonar Corporation,26.4,$167.11M,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/fonr
FH,FORM Holdings Corp.,1.78,$34.83M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/fh
FORM,"FormFactor, Inc.",14.5,$1.05B,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/form
FORTY,Formula Systems (1985) Ltd.,41.2,$606.83M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/forty
FORR,"Forrester Research, Inc.",39.225,$695.77M,1996,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/forr
FRTA,"Forterra, Inc.",7.635,$489.7M,2016,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/frta
FTNT,"Fortinet, Inc.",39.02,$6.86B,2009,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ftnt
FBIO,"Fortress Biotech, Inc.",4.01,$201.83M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fbio
FMCI,Forum Merger Corporation,9.73,$217.54M,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmci
FMCIR,Forum Merger Corporation,0.332,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmcir
FMCIU,Forum Merger Corporation,10.23,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmciu
FMCIW,Forum Merger Corporation,0.401,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmciw
FWRD,Forward Air Corporation,53.15,$1.61B,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/fwrd
FORD,"Forward Industries, Inc.",1.09,$9.57M,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/ford
FWP,Forward Pharma A/S,19.62,$925.75M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fwp
FOSL,"Fossil Group, Inc.",10.725,$519.78M,1993,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/fosl
FMI,"Foundation Medicine, Inc.",40.95,$1.46B,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/fmi
FOXF,Fox Factory Holding Corp.,32.65,$1.22B,2013,Consumer Non-Durables,Motor Vehicles,http://www.nasdaq.com/symbol/foxf
FRAN,Francesca&#39;s Holdings Corporation,12.715,$466.18M,2011,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/fran
FELE,"Franklin Electric Co., Inc.",40.025,$1.86B,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/fele
FRED,"Fred&#39;s, Inc.",13.06,$496.94M,1992,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/fred
RAIL,"Freightcar America, Inc.",16.79,$208.54M,2005,Capital Goods,Railroads,http://www.nasdaq.com/symbol/rail
